,Date,Close
2741,2020-10-31,13537.17
2742,2020-11-01,13778.64
2743,2020-11-02,13720.36
2744,2020-11-03,13558.36
2745,2020-11-04,13989.98
2746,2020-11-05,14101.72
2747,2020-11-06,15553.33
2748,2020-11-07,15548.31
2749,2020-11-08,14818.46
2750,2020-11-09,15496.32
2751,2020-11-10,15335.34
2752,2020-11-11,15278.71
2753,2020-11-12,15686.91
2754,2020-11-13,16265.15
2755,2020-11-14,16326.81
2756,2020-11-15,16095.56
2757,2020-11-16,15984.67
2758,2020-11-17,16714.4
2759,2020-11-18,17651.82
2760,2020-11-19,17829.93
2761,2020-11-20,17819.76
2762,2020-11-21,18628.81
2763,2020-11-22,18689.53
2764,2020-11-23,18390.61
2765,2020-11-24,18360.69
2766,2020-11-25,19091.52
2767,2020-11-26,18753.29
2768,2020-11-27,17138.03
2769,2020-11-28,17140.28
2770,2020-11-29,17718.97
2771,2020-11-30,18169.95
2772,2020-12-01,19609.52
2773,2020-12-02,18857.42
2774,2020-12-03,19208.4
2775,2020-12-04,19435.2
2776,2020-12-05,18711.23
2777,2020-12-06,19139.11
2778,2020-12-07,19325.55
2779,2020-12-08,19198.81
2780,2020-12-09,18336.51
2781,2020-12-10,18564.99
2782,2020-12-11,18262.06
2783,2020-12-12,18058.03
2784,2020-12-13,18807.1
2785,2020-12-14,19151.13
2786,2020-12-15,19259.97
2787,2020-12-16,19432.36
2788,2020-12-17,21317.66
2789,2020-12-18,22805.66
2790,2020-12-19,23120.57
2791,2020-12-20,23863.85
2792,2020-12-21,23518.32
2793,2020-12-22,22840.99
2794,2020-12-23,23794.79
2795,2020-12-24,23308.13
2796,2020-12-25,23760.29
2797,2020-12-26,24671.11
2798,2020-12-27,26476.13
2799,2020-12-28,26423.23
2800,2020-12-29,27125.38
2801,2020-12-30,27424.54
2802,2020-12-31,28837.29
2803,2021-01-01,29022.42
2804,2021-01-02,29352.13
2805,2021-01-03,32163.82
2806,2021-01-04,33008.23
2807,2021-01-05,31515.58
2808,2021-01-06,34082.21
2809,2021-01-07,36933.52
2810,2021-01-08,39547.08
2811,2021-01-09,40815.96
2812,2021-01-10,40296.53
2813,2021-01-11,38397.9
2814,2021-01-12,35669.91
2815,2021-01-13,33938.34
2816,2021-01-14,37456.01
2817,2021-01-15,39232.75
2818,2021-01-16,36787.52
2819,2021-01-17,36254.71
2820,2021-01-18,35804.26
2821,2021-01-19,36595.46
2822,2021-01-20,36104.86
2823,2021-01-21,35587.49
2824,2021-01-22,30913.7
2825,2021-01-23,32957.91
2826,2021-01-24,32068.09
2827,2021-01-25,32273.52
2828,2021-01-26,32375.32
2829,2021-01-27,32582.11
2830,2021-01-28,30445.53
2831,2021-01-29,33128.35
2832,2021-01-30,34150.82
2833,2021-01-31,34199.52
2834,2021-02-01,33064.79
2835,2021-02-02,33405.99
2836,2021-02-03,35485.99
2837,2021-02-04,37494.72
2838,2021-02-05,36816.51
2839,2021-02-06,38007.83
2840,2021-02-07,39279.41
2841,2021-02-08,38833.34
2842,2021-02-09,46307.57
2843,2021-02-10,46569.56
2844,2021-02-11,44848.69
2845,2021-02-12,47815.96
2846,2021-02-13,47414.19
2847,2021-02-14,46941.29
2848,2021-02-15,48607.87
2849,2021-02-16,47898.49
2850,2021-02-17,49238.14
2851,2021-02-18,52143.68
2852,2021-02-19,51733.08
2853,2021-02-20,56038.73
2854,2021-02-21,56377.63
2855,2021-02-22,57669.3
2856,2021-02-23,54410.86
2857,2021-02-24,48691.89
2858,2021-02-25,49849.38
2859,2021-02-26,46992.67
2860,2021-02-27,46551.49
2861,2021-02-28,46653.53
2862,2021-03-01,44970.16
2863,2021-03-02,49787.34
2864,2021-03-03,48532.24
2865,2021-03-04,50577.46
2866,2021-03-05,48727.45
2867,2021-03-06,49091.81
2868,2021-03-07,49019.37
2869,2021-03-08,51313.09
2870,2021-03-09,52328.54
2871,2021-03-10,54700.27
2872,2021-03-11,56020.49
2873,2021-03-12,57788.87
2874,2021-03-13,57353.86
2875,2021-03-14,61315.2
2876,2021-03-15,59428.97
2877,2021-03-16,55805.33
2878,2021-03-17,56830.25
2879,2021-03-18,59014.93
2880,2021-03-19,57922.41
2881,2021-03-20,58243.27
2882,2021-03-21,58376.16
2883,2021-03-22,57573.54
2884,2021-03-23,54370.14
2885,2021-03-24,54584.87
2886,2021-03-25,52526.87
2887,2021-03-26,51416.91
2888,2021-03-27,55033.1
2889,2021-03-28,55832.42
2890,2021-03-29,55728.1
2891,2021-03-30,57634.93
2892,2021-03-31,58668.63
2893,2021-04-01,58817.37
2894,2021-04-02,58801.19
2895,2021-04-03,59060.03
2896,2021-04-04,57060.41
2897,2021-04-05,58228.8
2898,2021-04-06,58706.82
2899,2021-04-07,58062.18
2900,2021-04-08,56134.42
2901,2021-04-09,58065.64
2902,2021-04-10,58152.99
2903,2021-04-11,59979.39
2904,2021-04-12,59988.02
2905,2021-04-13,59911.02
2906,2021-04-14,63576.68
2907,2021-04-15,62807.12
2908,2021-04-16,63179.77
2909,2021-04-17,61497.3
2910,2021-04-18,60273.87
2911,2021-04-19,56288.95
2912,2021-04-20,55721.17
2913,2021-04-21,56294.73
2914,2021-04-22,54190.07
2915,2021-04-23,51965.57
2916,2021-04-24,51191.12
2917,2021-04-25,50133.11
2918,2021-04-26,48981.44
2919,2021-04-27,53978.81
2920,2021-04-28,54991.81
2921,2021-04-29,54810.61
2922,2021-04-30,53596.7
2923,2021-05-01,57828.51
2924,2021-05-02,57812.97
2925,2021-05-03,56600.75
2926,2021-05-04,57200.3
2927,2021-05-05,53464.37
2928,2021-05-06,57432.1
2929,2021-05-07,56507.76
2930,2021-05-08,57361.57
2931,2021-05-09,58771.88
2932,2021-05-10,58213.93
2933,2021-05-11,55901.67
2934,2021-05-12,56928.97
2935,2021-05-13,50004.76
2936,2021-05-14,49972.8
2937,2021-05-15,49913.26
2938,2021-05-16,46780.9
2939,2021-05-17,46585.06
2940,2021-05-18,43780.83
2941,2021-05-19,43091.04
2942,2021-05-20,37287.39
2943,2021-05-21,40437.73
2944,2021-05-22,37339.63
2945,2021-05-23,37520.32
2946,2021-05-24,34977.53
2947,2021-05-25,38642.44
2948,2021-05-26,38210.81
2949,2021-05-27,39406.93
2950,2021-05-28,38642.9
2951,2021-05-29,35710.22
2952,2021-05-30,34775.08
2953,2021-05-31,35714.75
2954,2021-06-01,37340.68
2955,2021-06-02,36680.07
2956,2021-06-03,37685.72
2957,2021-06-04,39151.32
2958,2021-06-05,36938.72
2959,2021-06-06,35546.99
2960,2021-06-07,35834.47
2961,2021-06-08,33451.38
2962,2021-06-09,33557.15
2963,2021-06-10,37553.64
2964,2021-06-11,36903.3
2965,2021-06-12,37289.43
2966,2021-06-13,35666.15
2967,2021-06-14,39147.71
2968,2021-06-15,40624.51
2969,2021-06-16,40378.2
2970,2021-06-17,38321.45
2971,2021-06-18,38193.62
2972,2021-06-19,35881.11
2973,2021-06-20,35581.64
2974,2021-06-21,35787.08
2975,2021-06-22,31711.94
2976,2021-06-23,32507.74
2977,2021-06-24,33702.62
2978,2021-06-25,34675.45
2979,2021-06-26,31943.14
2980,2021-06-27,32023.97
2981,2021-06-28,34607.29
2982,2021-06-29,34556.84
2983,2021-06-30,35968.99
2984,2021-07-01,35171.49
2985,2021-07-02,33677.57
2986,2021-07-03,33950.79
2987,2021-07-04,34729.89
2988,2021-07-05,35394.21
2989,2021-07-06,33928.13
2990,2021-07-07,34149.99
2991,2021-07-08,33932.25
2992,2021-07-09,32933.58
2993,2021-07-10,33971.3
2994,2021-07-11,33704.54
2995,2021-07-12,34299.94
2996,2021-07-13,33262.65
2997,2021-07-14,32676.38
2998,2021-07-15,32878.5
2999,2021-07-16,31726.04
3000,2021-07-17,31399.65
3001,2021-07-18,31588.67
3002,2021-07-19,31919.39
3003,2021-07-20,29695.07
